gene_id	gene_name	log2FoldChange.ribo.rna.guide1.293	padj.ribo.rna.guide1.293	log2FoldChange.ribo.rna.guide2.293	padj.ribo.rna.guide2.293	log2FoldChange.ribo.rna.KO.WT	padj.ribo.rna.KO.WT
ENSG00000010539.7	ZNF200	-0.131158709827506	1	-0.0383858731614468	1	-0.0872249194358632	0.999967370325923
ENSG00000010610.5	CD4	0.687246021608247	NA	-1.30313960505704	NA	-0.129029060419176	NA
ENSG00000010626.10	LRRC23	0.123530780462492	1	-0.539096178588521	1	-0.261199767184914	0.999967370325923
ENSG00000010671.11	BTK	-0.173812768881048	1	-0.808294928838198	1	-0.393106373654275	0.999967370325923
ENSG00000010704.14	HFE	-0.0697761511895285	1	-0.93898125293172	1	-0.145388101886347	0.999967370325923
ENSG00000010803.12	SCMH1	-0.0121835719923945	1	0.131646944600251	1	0.0588869415250217	0.999967370325923
ENSG00000010810.13	FYN	0.160920979832572	1	0.075804144628483	1	0.121246422192287	0.999967370325923
ENSG00000010818.4	HIVEP2	0.0675091205620618	1	0.00534781389898546	1	0.0397446876627888	0.999967370325923
ENSG00000011007.8	TCEB3	0.0334138305346803	1	0.0810270263950599	1	0.0558934661052677	0.999967370325923
ENSG00000011009.6	LYPLA2	0.343357529577767	1	0.0793072654813888	1	0.211552893153444	0.999967370325923
ENSG00000011021.17	CLCN6	-0.850015599397278	1	-0.564527223163912	1	-0.712473421131351	0.293617692895306
ENSG00000011028.9	MRC2	-0.279518236663814	1	-0.513142945123669	1	-0.393725901791518	0.999967370325923
ENSG00000011052.17	NME2	-0.0959651066749008	1	-0.399351674502103	1	-0.260407518567501	0.999967370325923
ENSG00000011105.7	TSPAN9	0.226773571693547	1	0.248891282207499	1	0.237514843770089	0.999967370325923
ENSG00000011114.10	BTBD7	-0.226138578593849	1	-0.176224268016623	1	-0.202479806515419	0.999967370325923
ENSG00000011132.7	APBA3	0.477446393163872	1	-0.0685921150702526	1	0.21672520068292	0.999967370325923
ENSG00000011143.12	MKS1	0.0123892945568088	1	0.017681515975015	1	0.0143912332967865	0.999967370325923
ENSG00000011198.3	ABHD5	0.022617564849852	1	0.139353348980518	1	0.076797693426228	0.999967370325923
ENSG00000011201.6	KAL1	0.0544848615299122	1	-0.051180322061212	1	0.0035790976982712	0.999967370325923
ENSG00000011243.13	AKAP8L	0.0278537995736739	1	0.11336822287783	1	0.0677733703810661	0.999967370325923
ENSG00000011258.11	MBTD1	-0.226914716700627	1	0.12788235413785	1	-0.0450033316607158	0.999967370325923
ENSG00000011260.9	UTP18	0.229733159902085	1	0.06971265469869	1	0.144516114569131	0.999967370325923
ENSG00000011275.14	RNF216	-0.284262475917939	1	-0.239719087732225	1	-0.262574766054736	0.998619867627951
ENSG00000011295.11	TTC19	0.101786296621808	1	-0.143053692357293	1	-0.0139704212370816	0.999967370325923
ENSG00000011304.12	PTBP1	0.0334779041273976	1	-0.0883157178660823	1	-0.0277243750944326	0.999967370325923
ENSG00000011332.15	DPF1	0.0795665392447805	1	0.172314748173102	1	0.121447297758061	0.999967370325923
ENSG00000011347.5	SYT7	-0.335093847242778	1	-0.0733215865182786	1	-0.198329297335139	0.999967370325923
ENSG00000011376.5	LARS2	-0.12014406600195	1	-0.222495310999328	1	-0.168870448327059	0.999967370325923
ENSG00000011405.9	PIK3C2A	-0.426020093828421	1	-0.295074352191529	1	-0.360784070663647	0.468377575318926
ENSG00000011422.7	PLAUR	-0.193158573819656	1	0.222224907263276	1	0.0063320446232154	0.999967370325923
ENSG00000011426.6	ANLN	-0.178699203508509	1	-0.0106492405453524	1	-0.1013839162472	0.999967370325923
ENSG00000011451.13	WIZ	-0.165869029320598	1	-0.315659245107616	1	-0.23954590850442	0.999967370325923
ENSG00000011454.12	RABGAP1	-0.147331527514371	1	-0.153131613051631	1	-0.150794602024171	0.999967370325923
ENSG00000011465.12	DCN	-3.34637928088028	NA	-1.78815811584144	NA	-2.5417327772773	NA
ENSG00000011478.7	QPCTL	0.132711855071296	1	0.17873254331285	1	0.154651638503695	0.999967370325923
ENSG00000011485.10	PPP5C	-0.0118355623407285	1	-0.0798222563213017	1	-0.0460574262550937	0.999967370325923
ENSG00000011523.9	CEP68	0.0472658864662884	1	-0.102562222899424	1	-0.0119231138464656	0.999967370325923
ENSG00000011566.10	MAP4K3	-0.216766286506301	1	-0.172335386612096	1	-0.195615549039614	0.999967370325923
ENSG00000011638.6	TMEM159	-0.111575605306217	1	-0.0393760984679471	1	-0.0775258572072236	0.999967370325923
ENSG00000012048.15	BRCA1	-0.34701275143161	1	-0.409424808246158	1	-0.377389180524631	0.356425771033678
ENSG00000012061.11	ERCC1	0.0921694590882465	1	0.113475518063588	1	0.102828426348655	0.999967370325923
ENSG00000012171.13	SEMA3B	0.697972833659637	1	-1.88528088266223	1	-0.231877292097375	0.999967370325923
ENSG00000012174.7	MBTPS2	-0.09889625994835	1	-0.144169410359874	1	-0.124754029428677	0.999967370325923
ENSG00000012211.8	PRICKLE3	-0.0979219090304239	1	-0.0364726756694729	1	-0.0683912350679222	0.999967370325923
ENSG00000012223.8	LTF	-2.00001492364848	NA	-1.76532129128389	NA	-1.84458017091422	NA
ENSG00000012232.4	EXTL3	0.114603152744898	1	0.0541601839700558	1	0.0773224598193446	0.999967370325923
ENSG00000012660.9	ELOVL5	-0.0599873656380469	1	-0.116226882294008	1	-0.0851976462407747	0.999967370325923
ENSG00000012779.6	ALOX5	-0.994920805189302	1	-0.920042206553242	1	-0.960750215530752	0.999967370325923
ENSG00000012817.11	KDM5D	-0.391413522494598	NA	-2.18028192256094	NA	-1.33533045274367	NA
ENSG00000012822.11	CALCOCO1	0.0983077025929522	1	0.176456074255082	1	0.135797505459051	0.999967370325923
ENSG00000012963.9	UBR7	-0.0852796251717635	1	-0.137182573082754	1	-0.11198588866384	0.999967370325923
ENSG00000012983.7	MAP4K5	0.0812667667565635	1	0.156484040373687	1	0.118332667444581	0.999967370325923
ENSG00000013016.10	EHD3	0.139747136146029	1	0.0537442809981077	1	0.102909512972005	0.999967370325923
ENSG00000013275.3	PSMC4	0.0126504659828045	1	0.00884068362333952	1	0.0106927142251429	0.999967370325923
ENSG00000013288.4	MAN2B2	0.136740960043505	1	-0.157492670710253	1	0.000531212131835036	0.999967370325923
ENSG00000013293.5	SLC7A14	-0.595911409427945	NA	3.99689099373978	NA	2.35998311116904	NA
ENSG00000013297.6	CLDN11	-0.49693219371862	NA	0.445034518316007	NA	0.0763581921004023	NA
ENSG00000013306.11	SLC25A39	0.0670300848231844	1	0.00810875415357981	1	0.0391428286763581	0.999967370325923
ENSG00000013364.14	MVP	1.29714287605972	1	0.0145331075562111	1	0.80747118368925	0.999967370325923
ENSG00000013374.11	NUB1	0.0707761718053582	1	0.108647501282779	1	0.0893648952448574	0.999967370325923
ENSG00000013375.11	PGM3	-0.0228901743170464	1	-0.113678574488313	1	-0.0704959808807894	0.999967370325923
ENSG00000013392.6	RWDD2A	-0.105245643366373	1	-0.0086447216797384	1	-0.0555079216356843	0.999967370325923
ENSG00000013441.11	CLK1	0.437054591503258	0.743641750716135	0.776514212490183	0.743641750716135	0.574542880016282	0.999967370325923
ENSG00000013503.5	POLR3B	0.0262704710463862	1	0.0253703237488738	1	0.0256461302076865	0.999967370325923
ENSG00000013523.5	ANGEL1	-0.157849319847664	1	-0.127554178805634	1	-0.142326402689031	0.999967370325923
ENSG00000013561.13	RNF14	0.0299622773924457	1	-0.0158874266973759	1	0.00802462475106766	0.999967370325923
ENSG00000013563.9	DNASE1L1	0.139015381266877	1	-0.12245778447091	1	-0.0186899133638956	0.999967370325923
ENSG00000013573.12	DDX11	-0.236425659019437	1	-0.0962772427791981	1	-0.168463379511048	0.999967370325923
ENSG00000013583.4	HEBP1	0.0943579768965396	1	0.143229674656294	1	0.118874380294922	0.999967370325923
ENSG00000013588.5	GPRC5A	-0.0329906310730729	1	-0.156016961418123	1	-0.0864136509627176	0.999967370325923
ENSG00000013619.9	MAMLD1	0.0493929055258915	1	-0.184904524726507	1	-0.112302471915988	0.999967370325923
ENSG00000013725.10	CD6	-1.41207287645764	NA	0.512862405857448	NA	-0.421174872634462	NA
ENSG00000013810.14	TACC3	-0.00131989633149674	1	0.00523238021968093	1	0.00228478720719791	0.999967370325923
ENSG00000014123.9	UFL1	-0.0131662538433232	1	0.0262709906379122	1	0.00572899521326868	0.999967370325923
ENSG00000014138.4	POLA2	0.0143844318867536	1	0.011768888887485	1	0.0133893093857391	0.999967370325923
ENSG00000014164.6	ZC3H3	-0.129575214551983	1	-0.165032402543771	1	-0.147844210705388	0.999967370325923
ENSG00000014216.11	CAPN1	-0.00281536006279945	1	-0.120751541233642	1	-0.0617765979237928	0.999967370325923
ENSG00000014257.11	ACPP	-0.379128508392942	1	0.612811042011649	1	-0.0850503332540319	0.999967370325923
ENSG00000014641.13	MDH1	0.0698513083931941	1	-0.0205694396958656	1	0.0319486965168168	0.999967370325923
ENSG00000014824.9	SLC30A9	0.0775497117066134	1	0.0894021545244124	1	0.0831526181456778	0.999967370325923
ENSG00000014914.15	MTMR11	0.667848314424025	1	-1.25459005474895	1	-0.121219906701987	0.999967370325923
ENSG00000014919.8	COX15	0.0735999968323686	1	0.0215750278154649	1	0.0463597426463257	0.999967370325923
ENSG00000015133.14	CCDC88C	-0.0844892561271672	1	-0.187708286443174	1	-0.130108706262334	0.999967370325923
ENSG00000015153.10	YAF2	-0.109445126015774	1	-0.00829831786295525	1	-0.0600480680282325	0.999967370325923
ENSG00000015171.14	ZMYND11	-0.00189223292057107	1	-0.133484806802344	1	-0.0628679873950905	0.999967370325923
ENSG00000015285.6	WAS	0.291180010186636	1	-0.462793675768387	1	-0.102344597775901	0.999967370325923
ENSG00000015413.5	DPEP1	-1.11002891409886	NA	-0.355179063750774	NA	-0.798839171524354	NA
ENSG00000015475.14	BID	0.286754560187474	1	0.217316161991199	1	0.251088362591282	0.792331342326981
ENSG00000015479.13	MATR3	0.0167448278394672	1	0.0740681037031787	1	0.0463152165126318	0.999967370325923
ENSG00000015520.10	NPC1L1	-0.466175871682952	1	0.000434487821504854	1	-0.343854550186075	0.999967370325923
ENSG00000015532.5	XYLT2	-0.236439569610338	1	-0.47635723718785	1	-0.363288695886075	0.999967370325923
ENSG00000015568.8	RGPD5	-0.392764654819863	1	0.90881175496995	1	0.0937123960546623	0.999967370325923
ENSG00000015592.12	STMN4	0.878622119184745	1	0.612154135778519	1	0.802702635004014	0.999967370325923
ENSG00000015676.13	NUDCD3	-0.0118413384547254	1	-0.0803549774255319	1	-0.0463231309420165	0.999967370325923
ENSG00000016082.10	ISL1	3.03001529097682	NA	-0.904597584992492	NA	0.537351427817528	NA
ENSG00000016391.6	CHDH	0.0540714836385319	1	0.141417558168445	1	0.0967079052480447	0.999967370325923
ENSG00000016402.8	IL20RA	-0.458903977323403	1	-2.10067507730669	1	-0.760118247789089	0.999967370325923
ENSG00000016490.11	CLCA1	-0.399277568754181	NA	-0.240929334707339	NA	-0.32007819851779	NA
ENSG00000016864.12	GLT8D1	-0.170190811051814	1	-0.251848294548676	1	-0.211526683025464	0.999967370325923
ENSG00000017260.15	ATP2C1	-0.22630400638835	1	-0.0566575118051858	1	-0.144288404304588	0.999967370325923
ENSG00000017373.11	SRCIN1	-0.127497526708428	1	-0.719615152324343	1	-0.396829478349618	0.999967370325923
ENSG00000017621.11	MAGIX	0.739329643871873	1	-0.15308111621325	1	0.315374914963277	0.999967370325923
ENSG00000017797.7	RALBP1	-0.223691649788838	1	-0.0716419246177404	1	-0.149083618464529	0.999967370325923
ENSG00000018189.8	RUFY3	-0.283831919528126	1	-0.111974810749552	1	-0.20416410779902	0.999967370325923
ENSG00000018236.10	CNTN1	-0.200563833986569	1	-0.0455668744310835	1	-0.131469920283411	0.999967370325923
ENSG00000018280.12	SLC11A1	0.903283090169115	1	0.0176135867326505	1	0.408968028221462	0.999967370325923
ENSG00000018408.10	WWTR1	0.0572693941951195	1	0.0559630786370287	1	0.0571727288112134	0.999967370325923
ENSG00000018510.8	AGPS	0.0764582327920943	1	0.10487650380049	1	0.090562123658577	0.999967370325923
ENSG00000018607.5	ZNF806	0.903985293977489	NA	-0.354960641051967	NA	0.287197674522598	NA
ENSG00000018610.9	CXorf56	-0.106410210541288	1	0.0916060146495958	1	-0.0065576133812216	0.999967370325923
ENSG00000018625.10	ATP1A2	-1.9237260612851	NA	-0.349622093823403	NA	-1.1232769757786	NA
ENSG00000018699.7	TTC27	0.0300757383548015	1	-0.169694379619326	1	-0.0690265931127403	0.999967370325923
ENSG00000018869.12	ZNF582	-0.00115108106622939	1	0.281841961164051	1	0.135535207690726	0.999967370325923
ENSG00000019144.12	PHLDB1	-0.325336735536642	1	-0.0657273850533915	1	-0.199944374188505	0.999967370325923
ENSG00000019186.5	CYP24A1	0.17194715904424	1	-0.813663083515573	1	-0.322739147642525	0.999967370325923
ENSG00000019485.8	PRDM11	0.135812672475819	1	0.184848979429428	1	0.166072323073516	0.999967370325923
ENSG00000019505.3	SYT13	-0.399277568754181	NA	-0.240929334707339	NA	-0.32007819851779	NA
ENSG00000019549.4	SNAI2	2.81991975559186	NA	2.17762403426296	NA	2.6395692150844	NA
ENSG00000019582.10	CD74	-1.357795083952	1	1.88620785340029	1	-0.422011665140681	0.999967370325923
ENSG00000019991.11	HGF	-0.402810829243085	1	-1.55238459642204	1	-0.819072495704431	0.999967370325923
ENSG00000019995.6	ZRANB1	0.0444637877245027	1	-0.19980642858284	1	-0.082795799553752	0.999967370325923
ENSG00000020129.11	NCDN	0.134609458388465	1	0.0110775932306438	1	0.0759825464413046	0.999967370325923
ENSG00000020181.13	GPR124	0.151607487466429	1	-0.429726659211807	1	-0.205992883744127	0.999967370325923
ENSG00000020256.15	ZFP64	-0.0120956264549332	1	-0.0937931278717256	1	-0.0529960304186541	0.999967370325923
ENSG00000020426.6	MNAT1	0.0333933920970028	1	0.0755223179575223	1	0.0555108152956404	0.999967370325923
ENSG00000020577.9	SAMD4A	0.117463512435251	1	0.247391007949547	1	0.178916008959972	0.999967370325923
ENSG00000020633.14	RUNX3	0.323751175711927	1	-0.0753166478068761	1	0.139971073470902	0.999967370325923
ENSG00000020922.8	MRE11A	-0.0279972193537553	1	0.170085933869536	1	0.0761820717250306	0.999967370325923
ENSG00000021300.9	PLEKHB1	0.0605359403099545	1	0.0144220762440609	1	0.0612353738478607	0.999967370325923
ENSG00000021355.8	SERPINB1	0.159525984112013	1	0.100034284820507	1	0.125495333707931	0.999967370325923
ENSG00000021461.12	CYP3A43	1.82993076031192	NA	4.51610446367777	NA	3.51862448655636	NA
ENSG00000021488.8	SLC7A9	1.80346827959102	NA	4.19947155978024	NA	3.2168027274806	NA
ENSG00000021574.7	SPAST	0.166846970291126	1	0.0109266430084711	1	0.089052002609937	0.999967370325923
ENSG00000021645.13	NRXN3	0.0523343403663098	1	-0.117205461607019	1	-0.0403420524188128	0.999967370325923
ENSG00000021762.15	OSBPL5	-0.218683319800613	1	-0.258182771533123	1	-0.239064767613898	0.999967370325923
ENSG00000021776.6	AQR	-0.015300945179886	1	0.0602447679642456	1	0.0205209938554723	0.999967370325923
ENSG00000021826.10	CPS1	0.0904566359315285	1	0.0203590951090377	1	0.0615539712959727	0.999967370325923
ENSG00000022267.12	FHL1	0.219394762173562	1	0.0960091273878021	1	0.144024965022585	0.999967370325923
ENSG00000022277.8	RTFDC1	0.0545759724619371	1	0.0165318360211191	1	0.0349942840110026	0.999967370325923
ENSG00000022556.11	NLRP2	-3.27075445023929	NA	-4.52968351429922	NA	-3.88845443660308	NA
ENSG00000022567.5	SLC45A4	-0.0412281654936009	1	0.425700256639724	1	0.194688961327561	0.999967370325923
ENSG00000022840.11	RNF10	-0.106978397517342	1	0.0274831684823585	1	-0.0369811181190784	0.999967370325923
ENSG00000022976.11	ZNF839	-0.304437150835682	1	-0.134524163506803	1	-0.221643118389831	0.999967370325923
ENSG00000023041.7	ZDHHC6	0.200383622964743	1	0.236670740583338	1	0.216154387357029	0.999967370325923
ENSG00000023171.10	GRAMD1B	-0.0972221736891034	1	-0.105887327739247	1	-0.0951365276726549	0.999967370325923
ENSG00000023191.12	RNH1	0.186713401285223	1	0.0379654262963789	1	0.109731248467768	0.999967370325923
ENSG00000023228.9	NDUFS1	-0.152808663705777	1	-0.126417233319919	1	-0.139626177821284	0.999967370325923
ENSG00000023287.8	RB1CC1	-0.564814794754418	0.862584637911605	-0.439879560766014	0.862584637911605	-0.501987399334566	0.289745162788015
ENSG00000023318.7	ERP44	-0.17790999834957	1	-0.0888398249398304	1	-0.133394501947434	0.999967370325923
ENSG00000023330.10	ALAS1	0.164440181016177	1	0.0313364183818284	1	0.102037461768336	0.999967370325923
ENSG00000023445.9	BIRC3	-0.0675879448783766	1	-0.566712880201818	1	-0.19971053131022	0.999967370325923
ENSG00000023516.7	AKAP11	-0.362148313553743	1	-0.203640725459235	1	-0.289165915789973	0.998619867627951
ENSG00000023572.4	GLRX2	0.218296474094322	1	0.31794005058171	1	0.268021390877445	0.999967370325923
ENSG00000023608.4	SNAPC1	-0.40506615361416	1	0.102592841998239	1	-0.159771656782315	0.999967370325923
ENSG00000023697.8	DERA	0.190712460121006	1	-0.0264820154344608	1	0.0766954206183768	0.999967370325923
ENSG00000023734.6	STRAP	-0.0184177995765058	1	-0.0544534841745179	1	-0.0367676040132253	0.999967370325923
ENSG00000023839.6	ABCC2	-1.46292405338874	1	-0.129613873975104	1	-0.814666007719236	0.999967370325923
ENSG00000023892.9	DEF6	-0.212195091798744	1	-2.04252492759871	1	-0.647973759367272	0.999967370325923
ENSG00000023902.9	PLEKHO1	0.323646142292075	1	0.0641655616345192	1	0.199317282445213	0.999967370325923
ENSG00000023909.5	GCLM	0.013886500239787	1	0.00492783867205268	1	0.0107660285895623	0.999967370325923
ENSG00000024048.6	UBR2	-0.306269414328984	1	-0.149771367864055	1	-0.229859621370159	0.999967370325923
ENSG00000024422.7	EHD2	0.644252267425724	NA	1.43454425877059	NA	1.12722334309086	NA
ENSG00000024526.12	DEPDC1	-0.146401515396513	1	-0.00647009392479618	1	-0.0783556378208327	0.999967370325923
ENSG00000024862.12	CCDC28A	0.396477478007363	1	0.456182899790394	1	0.425847266745945	0.639140443680173
ENSG00000025039.10	RRAGD	0.092319578215909	1	-0.0571497826146303	1	0.0154975083899402	0.999967370325923
ENSG00000025156.8	HSF2	0.107261423309141	1	0.00370049797031971	1	0.0572127756989933	0.999967370325923
ENSG00000025293.11	PHF20	-0.0840316252813971	1	0.102225819033394	1	0.0179704944836304	0.999967370325923
ENSG00000025423.7	HSD17B6	0.238291867971066	1	0.182017835410568	1	0.208196865188154	0.999967370325923
ENSG00000025434.14	NR1H3	-0.00193429358443499	1	-0.0472242547436978	1	-0.0197154171952163	0.999967370325923
ENSG00000025708.8	TYMP	1.08795826783793	NA	2.3243400550055	NA	1.38375279874984	NA
ENSG00000025770.14	NCAPH2	0.0100901338946582	1	0.025519205497425	1	0.0176494254882721	0.999967370325923
ENSG00000025772.7	TOMM34	0.0709897126674	1	-0.117341437848198	1	-0.0202116768186976	0.999967370325923
ENSG00000025796.9	SEC63	-0.21610204434069	1	-0.134303660377207	1	-0.173937532953915	0.999967370325923
ENSG00000025800.9	KPNA6	0.0563179136366016	1	0.0238510945568778	1	0.040962857878548	0.999967370325923
ENSG00000026025.9	VIM	0.209731855543742	0.0700950593099273	-0.0563977792036998	0.0700950593099273	0.0722858674714813	0.999967370325923
ENSG00000026036.16	RTEL1-TNFRSF6B	0.649783961251978	1	0.726967072692813	1	0.669455931731746	0.999967370325923
ENSG00000026103.15	FAS	-0.172244390683888	1	-0.0818703324687408	1	-0.13133751347492	0.999967370325923
ENSG00000026297.11	RNASET2	0.215091066265289	1	0.233293067709029	1	0.224397607793219	0.999967370325923
ENSG00000026508.12	CD44	0.103928995537101	1	-0.162637540313957	1	-0.0157349773796	0.999967370325923
ENSG00000026559.9	KCNG1	0.679531387036312	1	-0.0328190042323406	1	0.275236516516885	0.999967370325923
ENSG00000026652.9	AGPAT4	-0.258675716397871	1	-0.101079178971973	1	-0.194525743254763	0.999967370325923
ENSG00000026950.12	BTN3A1	0.175619919921081	1	-0.287930117969696	1	-0.00804159760426118	0.999967370325923
ENSG00000027001.7	MIPEP	0.141456639030062	1	-0.0599663846063479	1	0.037162280692482	0.999967370325923
ENSG00000027075.9	PRKCH	0.138316318832227	1	0.126104934652588	1	0.131738661116652	0.999967370325923
ENSG00000027697.8	IFNGR1	0.00662430169903759	1	0.12582256113585	1	0.0638250544957246	0.999967370325923
ENSG00000027847.9	B4GALT7	-0.140802880840422	1	-0.148207011404394	1	-0.139478763249609	0.999967370325923
ENSG00000027869.7	SH2D2A	-0.924173571755558	NA	1.94481988850196	NA	-0.240629329919889	NA
ENSG00000028116.12	VRK2	0.142649861539273	1	0.183927957675773	1	0.15806749556003	0.999967370325923
ENSG00000028203.13	VEZT	-0.164825654983092	1	-0.147338963141796	1	-0.156007882850787	0.999967370325923
ENSG00000028277.16	POU2F2	-0.207389433654098	1	-1.51825353088654	1	-0.633669544024379	0.999967370325923
ENSG00000028310.13	BRD9	-0.47406500447896	1	-0.301780018743964	1	-0.399204172870372	0.999967370325923
ENSG00000028528.10	SNX1	0.00657659253531861	1	0.0341521067973299	1	0.0196292100096269	0.999967370325923
