gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293_1	log2FoldChange.mem.cyt.293_2	tc_CDS_norm
ENSG00000047315.10	POLR2B	53.605	-0.71374367045651	-0.473939971196633	2.16397724092902
ENSG00000047410.9	TPR	12.85	-1.50301168311853	-1.21834227783945	11.2451361867704
ENSG00000047579.15	DTNBP1	21.915	-0.577416147412366	-0.66807160479515	NA
ENSG00000047621.7	C12orf4	10.43	-1.02910017481752	-0.519908973313953	NA
ENSG00000047634.10	SCML1	183.35	0.0699685201213616	-0.0603115100932269	0.452686119443687
ENSG00000047849.17	MAP4	44.095	-0.622290920327225	-0.709790409819137	1.05454133121669
ENSG00000047932.9	GOPC	20.18	-0.539138878597753	-0.567917663767412	NA
ENSG00000048028.7	USP28	30.955	-0.0566307490330292	0.0469840873046029	NA
ENSG00000048140.13	TSPAN17	30.505	1.0276664945873	1.17243159347947	0.491722668415014
ENSG00000048162.15	NOP16	69.745	-0.266285720578917	-0.227526474745616	NA
ENSG00000048392.7	RRM2B	12.395	-0.685881948443005	-0.577136114136666	NA
ENSG00000048544.5	MRPS10	49.015	-0.265434833443774	-0.143278959154472	NA
ENSG00000048740.13	CELF2	15.205	-0.445920819804205	-0.322186972974646	0.295955277869122
ENSG00000048828.12	FAM120A	33.035	0.138791371333192	-0.035983238358339	0.196761011048888
ENSG00000048991.12	R3HDM1	14.06	-0.277909827500441	-0.370297706911865	NA
ENSG00000049130.9	KITLG	11.635	0.794244993965308	1.16459320693654	NA
ENSG00000049167.9	ERCC8	19.36	-0.359206339960853	0.22923992386275	NA
ENSG00000049245.8	VAMP3	76.265	-0.201192367853026	-0.179714110485395	NA
ENSG00000049449.4	RCN1	102.995	3.27399531733916	2.90868303596493	1.31559784455556
ENSG00000049541.6	RFC2	83.935	-0.558486102143884	-0.385210301242177	NA
ENSG00000049656.9	CLPTM1L	100.45	2.38304940595863	2.24712105880449	1.86660029865605
ENSG00000049759.12	NEDD4L	10.26	-0.303339045342183	0.131312606153874	NA
ENSG00000049860.9	HEXB	74.435	4.24158932502961	3.99284266836252	4.05723114126419
ENSG00000050130.13	JKAMP	25.6	2.9350765060191	3.18426873901575	3.49609375
ENSG00000050393.7	MCUR1	15.61	-0.0584111652484454	-0.124827909097981	0.25624599615631
ENSG00000050405.9	LIMA1	30.89	-1.61160889863611	-1.09585853780582	NA
ENSG00000050426.11	LETMD1	75.14	0.393840286342868	0.414256011795699	NA
ENSG00000050748.13	MAPK9	39.425	-0.237964490804108	-0.356468360849393	0.634115409004439
ENSG00000051108.10	HERPUD1	36.635	2.16673524431207	1.94923312736406	NA
ENSG00000051180.12	RAD51	17.435	-0.629642138371324	-0.688061505450543	NA
ENSG00000051382.4	PIK3CB	12.97	-0.287353090035282	-0.0663302249703901	NA
ENSG00000051523.6	CYBA	172.77	4.25563227800974	4.30911260008005	0.491983561960989
ENSG00000051596.5	THOC3	102.685	-0.432559360710652	-0.533133409131704	NA
ENSG00000051620.6	HEBP2	20.355	0.278963719203343	0.160546918341322	3.48808646524196
ENSG00000051825.10	MPHOSPH9	25.9	0.155435863399446	0.329320868863363	NA
ENSG00000052723.7	SIKE1	40.66	-0.130504753987962	-0.0829580806937015	0.344318740777177
ENSG00000052749.9	RRP12	19.42	-0.759962331327556	-0.204928892218797	1.31307929969104
ENSG00000052802.8	MSMO1	31.665	3.16388891038534	3.00241184821718	NA
ENSG00000052841.10	TTC17	19.04	1.91636571659874	1.8038088439725	3.78151260504202
ENSG00000053254.11	FOXN3	11.5	-0.297016734924221	-0.049500711431174	0.260869565217391
ENSG00000053371.8	AKR7A2	73.39	-0.129976439620345	-0.120395382007129	0.306581278103284
ENSG00000053372.4	MRTO4	97.09	-0.220525706474315	0.121116107467669	0.144196106705119
ENSG00000053501.8	USE1	37.97	-0.466330554387095	-0.211644444373083	NA
ENSG00000053770.7	AP5M1	14.445	-0.0936879480651879	-0.163300236945755	NA
ENSG00000053900.6	ANAPC4	10.99	-0.581180649414679	-0.341846881148697	NA
ENSG00000054116.7	TRAPPC3	183.22	-0.0570243802531176	-0.080686205661046	NA
ENSG00000054118.9	THRAP3	50.33	-1.67975098666936	-1.31780190572284	2.21537850188754
ENSG00000054148.13	PHPT1	107.03	0.270997621785325	0.140941307351651	NA
ENSG00000054282.11	SDCCAG8	12.96	-0.326781567742778	-0.185246526357097	NA
ENSG00000054523.12	KIF1B	18.54	-0.791345281239691	-0.454666234898775	NA
ENSG00000054598.5	FOXC1	40.1	-0.109487933278266	-0.105633468026685	NA
ENSG00000054793.9	ATP9A	12.19	2.24257155883608	2.36709235768213	2.17391304347826
ENSG00000054965.6	FAM168A	14.78	-0.160502041746781	-0.193637360862093	NA
ENSG00000055044.6	NOP58	61.19	-1.22593623497809	-0.887942456142063	NA
ENSG00000055070.12	SZRD1	111.18	-0.249926818376063	-0.0516819077400558	NA
ENSG00000055130.11	CUL1	44.545	-0.653116133685012	-0.385459462149406	NA
ENSG00000055147.13	FAM114A2	14.69	0.807920985854825	0.826673400462367	NA
ENSG00000055163.14	CYFIP2	42.94	-0.151053814012895	0.0120346861187964	NA
ENSG00000055208.13	TAB2	26.355	-0.178330720321302	0.139004526632409	NA
ENSG00000055211.8	GINM1	32.105	3.21741132717608	2.87643121419898	1.86886777760473
ENSG00000055332.12	EIF2AK2	15.505	-1.29149632758919	-0.758309510719428	NA
ENSG00000055483.15	USP36	30.215	-0.0610592246501966	-0.0183410701301585	NA
ENSG00000055732.8	MCOLN3	10.765	1.9637549574349	1.71772987662711	NA
ENSG00000055917.11	PUM2	27.605	-0.35227816778777	-0.364429030588396	NA
ENSG00000055950.12	MRPL43	99.17	0.0040756792180609	0.199742529455078	NA
ENSG00000056050.6	C4orf27	27.86	-1.06278303806237	-0.73020433285755	NA
ENSG00000056097.11	ZFR	55.26	-0.616116303645758	-0.418952706871015	1.01339124140427
ENSG00000056586.11	RC3H2	15.835	-0.398899983202504	-0.151133447545189	NA
ENSG00000056661.9	PCGF2	21.625	0.00302265798216978	0.0296723442780367	NA
ENSG00000057252.8	SOAT1	15.935	3.67934690080854	3.51818052566544	15.2494508942579
ENSG00000057294.9	PKP2	13.72	-1.11506896554157	-0.401350577123482	NA
ENSG00000057608.12	GDI2	170.93	-1.26532443715347	-0.520739450055673	0.193061487158486
ENSG00000057663.8	ATG5	20.22	-0.490578100633772	-0.375106516461143	NA
ENSG00000057757.5	PITHD1	77.74	-0.119290804147955	-0.256176445204439	NA
ENSG00000057935.9	MTA3	24.66	-0.533850809099471	-0.246154972880448	NA
ENSG00000058063.11	ATP11B	16.275	2.37412418569998	2.44753289165167	2.82642089093702
ENSG00000058262.5	SEC61A1	58.055	4.04058927160244	3.47832464547986	9.87856343122901
ENSG00000058272.11	PPP1R12A	10.415	-0.791328640342751	-0.274243840114084	NA
ENSG00000058600.11	POLR3E	38.545	-0.272867685309469	-0.133707615603763	0.116746659748346
ENSG00000058673.11	ZC3H11A	74.62	0.090960009585995	0.00725069114672723	0.0804073974805682
ENSG00000058799.9	YIPF1	18.49	1.80416516492736	1.91738444702785	NA
ENSG00000058804.10	NDC1	58.815	2.78144508842728	2.92528632133411	NA
ENSG00000059122.12	FLYWCH1	15.235	0.0269792111782981	-0.146859588824013	NA
ENSG00000059145.14	UNKL	18.15	-0.0415317091900293	-0.372913928145108	NA
ENSG00000059573.4	ALDH18A1	89.58	-0.132295379652162	0.101046960242702	1.66889930788122
ENSG00000059588.5	TARBP1	60.59	0.0363733632735772	0.167427456142506	NA
ENSG00000059691.7	PET112	16.385	-0.938723911724554	-0.349196336884242	NA
ENSG00000059758.3	CDK17	11.635	-0.705752520467904	-0.696667988395686	NA
ENSG00000059769.15	DNAJC25	19.94	1.08263919241428	0.734321260097623	NA
ENSG00000060138.8	YBX3	269.835	-1.16088590357697	-0.860111199918959	0.0240887950043545
ENSG00000060237.12	WNK1	86.8	-0.123390195037956	-0.298058898151664	2.35599078341014
ENSG00000060339.9	CCAR1	22.245	-0.668874710321077	-0.5049017095312	4.69768487300517
ENSG00000060491.12	OGFR	32.245	-0.116425075984939	-0.47823828188598	NA
ENSG00000060656.15	PTPRU	16.845	3.65572620447	3.49855052658143	6.32235084594835
ENSG00000060688.8	SNRNP40	111.13	-0.548495566548103	-0.370164242274882	0.0584900566903626
ENSG00000060762.14	MPC1	65.615	-0.236403671720207	0.0228552374289569	NA
ENSG00000060971.13	ACAA1	17.255	-0.196433162259948	-0.0167961239051943	NA
ENSG00000060982.10	BCAT1	28.51	-0.887514661509398	-0.637365470576252	1.28025254296738
ENSG00000061273.13	HDAC7	15.73	0.390208741038847	-0.285652341696084	NA
ENSG00000061676.10	NCKAP1	41.52	-0.268221491955815	-0.0758891391020641	2.22784200385356
ENSG00000061794.8	MRPS35	79.12	-0.49123852410188	-0.27500073993999	NA
ENSG00000061918.8	GUCY1B3	14.445	-0.137992109821686	-0.266414253187046	NA
ENSG00000061936.5	SFSWAP	24.485	-0.248577394672175	-0.420387440435533	0.326730651419236
ENSG00000061938.12	TNK2	10.235	0.0988166464026449	-0.688231724911644	NA
ENSG00000062194.11	GPBP1	31.045	-0.17821598243641	-0.304192892811846	NA
ENSG00000062485.14	CS	223.535	-0.577759416670137	-0.426961955003671	0.463014740420963
ENSG00000062582.9	MRPS24	265.81	0.195160935230518	0.0967600010297321	NA
ENSG00000062598.13	ELMO2	15.155	-0.382574480942596	0.0444885036616474	NA
ENSG00000062650.13	WAPAL	23.2	-0.866652444368228	-0.70659340729922	NA
ENSG00000062716.6	VMP1	41.24	2.98164795744215	3.27055940617965	1.90349175557711
ENSG00000062725.5	APPBP2	11.605	-0.433054399512796	-0.400210635605821	NA
ENSG00000062822.8	POLD1	45.32	-0.796250304763215	-0.831726031994189	0.695057369814651
ENSG00000063046.13	EIF4B	315.245	-1.21103071017557	-0.73519671373408	0.104680486605656
ENSG00000063176.11	SPHK2	17.455	0.178712918936656	0.163813046931074	NA
ENSG00000063177.8	RPL18	4222.2	-0.29044235591867	-0.118293681720831	0.139382312538487
ENSG00000063180.4	CA11	17.66	0.700903044174988	0.479383115843468	1.33069082672707
ENSG00000063241.3	ISOC2	78.085	0.111942771471689	-0.0233111874503111	NA
ENSG00000063244.8	U2AF2	261.535	-0.697028978101199	-0.525414770153904	0.607949222857361
ENSG00000063245.10	EPN1	53.99	0.234036390415896	0.0932781479980155	NA
ENSG00000063322.9	MED29	41.265	-0.218087499436428	-0.230363852333762	0.133284866109294
ENSG00000063587.12	ZNF275	11.89	0.243161626663498	0.133984429327958	NA
ENSG00000063601.12	MTMR1	22.79	-0.324209760162845	-0.115249982307191	NA
ENSG00000063854.8	HAGH	108.835	0.228944247972369	0.0943398582467178	0.0597234345568981
ENSG00000063978.11	RNF4	33.295	-0.104259418476455	-0.283822620138784	NA
ENSG00000064012.17	CASP8	13.91	-1.09886167558955	-0.702037524436674	NA
ENSG00000064102.10	ASUN	28.93	-0.678005159932723	-0.395987174053317	NA
ENSG00000064115.6	TM7SF3	52.255	2.39200304244211	2.30959921617063	4.4014926801263
ENSG00000064199.2	SPA17	25.335	-0.629357498922657	-0.28307385744565	NA
ENSG00000064313.7	TAF2	15.655	-0.571537731040925	-0.402086367329439	NA
ENSG00000064419.9	TNPO3	38.055	-0.347145997170053	-0.267629809807524	0.170805413217711
ENSG00000064490.9	RFXANK	48.22	-0.227543694799978	-0.0982485009430393	NA
ENSG00000064545.10	TMEM161A	36.51	3.51916987591779	3.24586779692973	4.82059709668584
ENSG00000064601.12	CTSA	20.13	4.02324630974318	4.00255782319573	17.3124689518132
ENSG00000064607.12	SUGP2	43.46	0.0504120597235702	-0.132490076102206	0.345144960883571
ENSG00000064651.9	SLC12A2	12.085	3.34268226266428	3.17570672551233	17.5837815473728
ENSG00000064652.6	SNX24	11.97	-0.712369524235684	-0.484616245250495	NA
ENSG00000064655.14	EYA2	11.885	-0.470586625446306	-0.388465725807144	NA
ENSG00000064666.10	CNN2	39.84	-0.352808568762702	-0.0734857551678352	NA
ENSG00000064703.7	DDX20	14.895	-0.888455048754433	-0.573630608552199	NA
ENSG00000064726.5	BTBD1	60.795	-0.540268435857334	-0.530426146366475	NA
ENSG00000064763.6	FAR2	17.085	-0.787477401029612	-0.606097509673802	0.702370500438982
ENSG00000064932.11	SBNO2	10.725	0.352238566815498	-0.049500711431174	NA
ENSG00000064933.12	PMS1	11.235	-0.251791241046656	-0.313472236519022	NA
ENSG00000064961.14	HMG20B	39.295	0.463770787093512	-0.192910861787512	NA
ENSG00000064995.12	TAF11	51.16	-0.320090754596194	-0.238616005349698	NA
ENSG00000064999.12	ANKS1A	12.115	-0.608519358005189	-0.45066603612846	NA
ENSG00000065000.11	AP3D1	69.495	-0.250015088493313	-0.296967152122099	1.00007194762213
ENSG00000065029.10	ZNF76	24.1	-0.386143054005421	-0.381037506159567	NA
ENSG00000065054.9	SLC9A3R2	36.925	-0.262733123262278	-0.209789431410418	NA
ENSG00000065057.3	NTHL1	78.55	-0.693303488514143	-0.455441143464857	NA
ENSG00000065060.12	UHRF1BP1	12.08	-0.245093689891121	-0.195589999390828	NA
ENSG00000065135.7	GNAI3	38.265	-0.297240743364062	-0.200027813070828	0.300535737619234
ENSG00000065150.14	IPO5	181.37	-0.866666893498051	-0.336058349914816	0.140596570546397
ENSG00000065154.7	OAT	233.46	-1.2325464159159	-0.854040617881724	0.0492589736999914
ENSG00000065183.11	WDR3	37.07	-1.75860098203576	-0.835024903685819	0.229295926625303
ENSG00000065243.14	PKN2	20.57	-0.259491604264346	0.351863680666155	NA
ENSG00000065268.6	WDR18	90.565	-0.17570476328036	-0.316241878747664	0.193231380776238
ENSG00000065320.4	NTN1	11.305	3.86122416240627	2.83142199915537	3.27288810260946
ENSG00000065328.12	MCM10	21.43	-1.24929109243954	-0.921448663025811	NA
ENSG00000065427.10	KARS	93.57	-1.11392475368954	-0.555330092255356	0.17099497702255
ENSG00000065457.6	ADAT1	20.405	0.286497019990561	0.394535735258379	NA
ENSG00000065518.7	NDUFB4	235.48	-0.285758308745274	0.206848863530385	0.061576354679803
ENSG00000065526.6	SPEN	61.65	0.469552358868467	0.407536173677648	NA
ENSG00000065548.13	ZC3H15	41.23	-1.06301868110026	-0.860597147078344	NA
ENSG00000065559.10	MAP2K4	20.805	-0.209609409475763	-0.0322359180163898	NA
ENSG00000065600.8	TMEM206	17.415	3.10030113445382	2.77347383386848	5.28280218202699
ENSG00000065613.9	SLK	13.86	-0.658582441026372	-0.582415520250442	0.937950937950938
ENSG00000065615.9	CYB5R4	24.745	-0.552883479095665	-0.2693811725216	NA
ENSG00000065665.16	SEC61A2	14.1	3.20541571247613	2.61150278495797	15.2127659574468
ENSG00000065802.7	ASB1	24.76	0.119014066596099	-0.473417288172091	NA
ENSG00000065809.9	FAM107B	36.425	-0.432551483536572	-0.262739867995633	NA
ENSG00000065833.7	ME1	27.555	-0.832363970227444	-0.317553192031592	0.145164217020504
ENSG00000065882.11	TBC1D1	22.895	-0.404770946963501	-0.102623867417977	0.262065953264905
ENSG00000065911.7	MTHFD2	129.4	-0.729104586105509	-0.392001278369119	0.170015455950541
ENSG00000065923.5	SLC9A7	10.035	2.97714672480301	3.06022950809239	3.78674638764325
ENSG00000065978.13	YBX1	1101.255	-2.16654825155523	-1.47040052303782	0.0095345764604928
ENSG00000066027.7	PPP2R5A	21.235	0.00342950180151708	-0.203835325630961	NA
ENSG00000066044.9	ELAVL1	95.105	-0.558624951830991	-0.386298432851637	0.162977761421587
ENSG00000066084.8	DIP2B	11.2	-0.861749714540984	-0.508342322676794	9.82142857142857
ENSG00000066117.10	SMARCD1	81.925	-0.0293618270554053	-0.00314714781648212	0.0854440036618859
ENSG00000066135.8	KDM4A	24.18	-0.842125706525745	-0.475665252187681	NA
ENSG00000066136.15	NFYC	44.725	-0.166301141160566	0.00615572149035755	0.458356623812186
ENSG00000066248.10	NGEF	12.19	0.0197663587407991	-0.181421268804133	NA
ENSG00000066322.8	ELOVL1	38.61	3.22385619792472	3.16016587461655	7.74410774410774
ENSG00000066379.10	ZNRD1	76.375	-0.502403536030562	-0.0374867589776553	NA
ENSG00000066427.17	ATXN3	19.555	-0.782980243217962	-0.512454662850328	NA
ENSG00000066455.8	GOLGA5	18.01	0.0138457169938355	0.163775773607735	NA
ENSG00000066468.16	FGFR2	18.83	3.10058954961409	2.47861759422932	1.22145512480085
ENSG00000066557.5	LRRC40	28.005	-1.39701451867176	-0.8477321874525	0.624888412783432
ENSG00000066583.7	ISOC1	70.96	-0.366562654656576	-0.342299035835129	0.0634160090191657
ENSG00000066629.12	EML1	17.255	-0.463866024985015	-0.287622010526761	NA
ENSG00000066651.13	TRMT11	23.11	-0.490578100633772	-0.160757462532915	NA
ENSG00000066654.8	THUMPD1	17.13	-0.722023544786525	-0.41391213764005	NA
ENSG00000066697.10	MSANTD3	17.15	-0.208879850534942	-0.196914895925513	NA
ENSG00000066855.11	MTFR1	28.575	-0.412928800787744	-0.275917791373743	NA
ENSG00000066926.6	FECH	33.97	-0.342605831789831	-0.310694971644929	NA
ENSG00000066933.11	MYO9A	10.885	-0.469904532369022	0.106436778285562	NA
ENSG00000067057.12	PFKP	120.85	-0.832135002270067	-0.429407505969753	0.508895324782789
ENSG00000067064.6	IDI1	88.28	-0.912426132029509	-0.665984457810782	NA
ENSG00000067141.12	NEO1	28.915	3.70909424420259	3.35121067063333	24.5547293792149
ENSG00000067167.3	TRAM1	75.995	1.90243373715247	1.93503084286855	10.0401342193565
ENSG00000067177.10	PHKA1	17.39	-0.309537066997286	-0.108550951408979	0.488786658999425
ENSG00000067182.3	TNFRSF1A	21.435	3.64076443848949	3.40048442439553	NA
ENSG00000067225.13	PKM	1055.305	-1.44274732851387	-0.642692464894705	0.266747527965849
ENSG00000067334.9	DNTTIP2	11.05	-1.5817481927111	-1.22449429634227	0.180995475113122
ENSG00000067365.10	METTL22	22.635	0.454716007276093	0.563608094853658	NA
ENSG00000067369.9	TP53BP1	13.665	-0.780967370068519	-0.627981879347506	0.475667764361508
ENSG00000067445.16	TRO	12.47	-0.0122060309974809	0.0967553841175058	NA
ENSG00000067533.5	RRP15	10.51	-0.693751454489137	-0.603559441232988	NA
ENSG00000067560.6	RHOA	289.36	-0.369276180912901	0.0159372412033741	0.093309372408073
ENSG00000067596.6	DHX8	22.685	-1.27136993576461	-0.876162514408272	0.286532951289398
ENSG00000067606.11	PRKCZ	15.02	-0.625785951535844	-0.127801430308576	NA
ENSG00000067704.8	IARS2	123.44	0.0149986587469546	-0.0676438849384787	1.1098509397278
ENSG00000067829.14	IDH3G	39.83	-0.851357124492493	-0.319704190230536	0.451920662816972
ENSG00000067955.9	CBFB	32.565	-0.174250080062376	-0.166071145234056	NA
ENSG00000067992.8	PDK3	18.05	-0.377466477803981	0.0292995307761524	0.637119113573407
ENSG00000068001.9	HYAL2	11.205	3.7420826561565	3.2173759048134	NA
ENSG00000068028.13	RASSF1	12.605	0.118734261503133	-0.226325852099644	NA
ENSG00000068078.13	FGFR3	10.895	2.6355047275287	2.31529055970331	1.10142267094998
ENSG00000068097.10	HEATR6	13.58	0.0348594727647693	-0.067467257960623	NA
ENSG00000068120.10	COASY	124.225	-0.251744308108871	0.0283374002461918	0.120748641577782
ENSG00000068137.10	PLEKHH3	10.485	0.118906719221453	0.166717942285073	NA
ENSG00000068305.13	MEF2A	14.5	-0.387426081674614	-0.377075369459678	0.448275862068966
ENSG00000068308.9	OTUD5	34.655	-0.532546648318131	-0.502196945090074	0.331842446977348
ENSG00000068323.12	TFE3	18.51	-0.151121419341376	-0.188865706783528	NA
ENSG00000068366.15	ACSL4	24.73	-0.904903333770827	-0.579736782069291	0.222401940962394
ENSG00000068383.14	INPP5A	14.79	-0.46426140016838	-0.24068483224529	NA
ENSG00000068394.9	GPKOW	29.4	-0.946475366135923	-0.578678183007009	NA
ENSG00000068400.9	GRIPAP1	17.55	-0.673068115610201	-0.816904851743579	NA
ENSG00000068438.10	FTSJ1	38.18	-0.150028629179965	-0.155318858855657	NA
ENSG00000068489.8	PRR11	43.86	-0.469442003381545	-0.00688212195091582	2.43958048335613
ENSG00000068650.14	ATP11A	15.14	3.19444459465512	2.82291766692021	2.80713342140026
ENSG00000068697.6	LAPTM4A	78.855	3.97280746372172	3.7493458392066	1.77541056369285
ENSG00000068745.10	IP6K2	36.86	-0.507025942118409	-0.238525473694873	NA
ENSG00000068793.13	CYFIP1	33.255	-0.457614128090023	-0.277936658993609	0.18042399639152
ENSG00000068796.12	KIF2A	36.955	-0.699241361667545	-0.517741867029586	1.36652685698823
ENSG00000068878.10	PSME4	16.715	-0.279017707227147	-0.158182468788248	NA
ENSG00000068885.10	IFT80	12.925	-0.357559974805654	-0.426064062895382	NA
ENSG00000068903.15	SIRT2	64.07	-0.105006195887449	0.120026798607359	0.265334790073357
ENSG00000068912.9	ERLEC1	29.525	2.18616229073332	1.95706643903699	0.60965283657917
ENSG00000069011.11	PITX1	24.505	0.717836720636699	0.398513773964976	NA
ENSG00000069248.9	NUP133	59.33	-1.50389321716624	-0.828030394491639	0.977583010281477
ENSG00000069275.12	NUCKS1	234.475	-0.997465267180384	-0.771607567966911	0.166329032945943
ENSG00000069329.11	VPS35	49.42	-0.893975684356742	-0.312047802603726	0.182112505058681
ENSG00000069345.7	DNAJA2	38.375	-1.46943229176222	-0.785748230825906	NA
ENSG00000069509.5	FUNDC1	40.21	0.135579035440325	-0.139762618423413	NA
ENSG00000069849.6	ATP1B3	104.62	3.299151150742	3.11760880352103	3.94284075702543
ENSG00000069869.11	NEDD4	15.81	-0.286598120864564	-0.128185371797766	NA
ENSG00000069956.7	MAPK6	20.655	-0.662452994303207	-0.362359858768943	NA
ENSG00000069966.14	GNB5	18.385	-0.556380159029518	-0.559066194410376	NA
ENSG00000069998.8	CECR5	73.045	-0.336206090663603	-0.351770280548068	NA
ENSG00000070010.14	UFD1L	61.99	-0.755955775094801	-0.342603463471697	1.58896596225198
ENSG00000070018.4	LRP6	11.375	2.04823593928349	1.81140367890316	1.84615384615385
ENSG00000070061.10	IKBKAP	20.535	-1.2399700854998	-0.70482285767454	NA
ENSG00000070081.11	NUCB2	28.87	2.64341947961463	2.50957122118653	1.2642881884309
ENSG00000070087.9	PFN2	128.29	-0.166453040597963	-0.242125864985675	NA
ENSG00000070367.11	EXOC5	14.13	-0.374020028714121	-0.281063404630212	NA
ENSG00000070413.14	DGCR2	20.835	4.19285101464837	3.72198875806942	NA
ENSG00000070423.13	RNF126	45.25	1.17391956404712	0.267657803835251	NA
ENSG00000070444.10	MNT	15.335	0.334014201586234	-0.315388851744606	NA
ENSG00000070476.10	ZXDC	11.195	0.140843711180044	0.29218012296932	NA
ENSG00000070495.10	JMJD6	31.29	-0.889848284054299	-0.661004999604822	NA
